Three independent Ar reservoirs with Cu nanoparticles

65478 atoms
7 atom types

-3.61500000 288.61500000 xlo xhi
-47.50000000 47.50000000 ylo yhi
-47.50000000 47.50000000 zlo zhi

Masses

1 39.948  # Ar reservoir 1
2 39.948  # Ar reservoir 2
3 39.948  # Ar reservoir 3
4 63.546  # Cu nanoparticle 1
5 63.546  # Cu nanoparticle 2
6 63.546  # Cu nanoparticle 3
7 63.546  # fixed Cu walls

Atoms # atomic

290 7 -1.80750000 -38.46250000 21.18500000
291 7 -1.80750000 -40.27000000 22.99250000
292 7 -3.61500000 -38.46250000 22.99250000
293 7 -3.61500000 -40.27000000 24.80000000
294 7 -1.80750000 -38.46250000 24.80000000
295 7 -1.80750000 -40.27000000 26.60750000
296 7 -3.61500000 -38.46250000 26.60750000
297 7 -3.61500000 -40.27000000 28.41500000
298 7 -1.80750000 -38.46250000 28.41500000
299 7 -1.80750000 -40.27000000 30.22250000
300 7 -3.61500000 -38.46250000 30.22250000
301 7 -3.61500000 -40.27000000 32.03000000
302 7 -1.80750000 -38.46250000 32.03000000
303 7 -1.80750000 -40.27000000 33.83750000
304 7 -3.61500000 -38.46250000 33.83750000
305 7 -3.61500000 -40.27000000 35.64500000
306 7 -1.80750000 -38.46250000 35.64500000
307 7 -1.80750000 -40.27000000 37.45250000
308 7 -3.61500000 -38.46250000 37.45250000
309 7 -3.61500000 -40.27000000 39.26000000
310 7 -1.80750000 -38.46250000 39.26000000
311 7 -1.80750000 -40.27000000 41.06750000
312 7 -3.61500000 -38.46250000 41.06750000
313 7 -3.61500000 -40.27000000 42.87500000
314 7 -1.80750000 -38.46250000 42.87500000
315 7 -1.80750000 -40.27000000 44.68250000
316 7 -3.61500000 -38.46250000 44.68250000
317 7 -3.61500000 -40.27000000 46.49000000
318 7 -1.80750000 -38.46250000 46.49000000
319 7 -3.61500000 -36.65500000 -47.50000000
320 7 -1.80750000 -34.84750000 -47.50000000
321 7 -1.80750000 -36.65500000 -45.69250000
322 7 -3.61500000 -34.84750000 -45.69250000
323 7 -3.61500000 -36.65500000 -43.88500000
324 7 -1.80750000 -34.84750000 -43.88500000
325 7 -1.80750000 -36.65500000 -42.07750000
326 7 -3.61500000 -34.84750000 -42.07750000
327 7 -3.61500000 -36.65500000 -40.27000000
328 7 -1.80750000 -34.84750000 -40.27000000
329 7 -1.80750000 -36.65500000 -38.46250000
330 7 -3.61500000 -34.84750000 -38.46250000
331 7 -3.61500000 -36.65500000 -36.65500000
332 7 -1.80750000 -34.84750000 -36.65500000
